,analyzer_version,track_7digitalid,artist_familiar,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,artist_7digitalid
6263,b'',2759773,0.6323675939714912,0.3843277162876662,b'ARA7WV51187FB532B0',44.48721,"Lancaster, NH",-71.56889,b'0c624637-4a2c-4df0-ba80-b4ddb25bb5e5',GG Allin,-1,b'',0,0,b'Suicide Sessions / Anti-Social Personality Disorder: Live',253452,0.38293509007501925,SODUNOD12A58A79381,b'I Live to Be Hated',192258
6264,b'',8733462,0.7550413499986275,0.4585920249078077,b'ARE0OLY1187B9AD19F',40.79263,"Whitestone, Queens, NY",-73.80817,b'db0fc330-1fa1-43f8-a33f-33eaf6a97d78',Jesse Malin and The St. Marks Social,-1,b'',0,0,b'Love it to Life',789605,0.47212111953959446,SOAGCNO12AB0187A1A,b'Revelations',6884
6265,b'',4346569,0.5071108485113439,0.3855675231595563,b'ARWQ2DR1187B98FF28',32.46292,"Columbus, GA",-84.98763,b'e1deae56-c8f0-4e73-8264-f4b02dfc051c',Ma Rainey,57536,b'',0,0,b'Ma Rainey',391911,,SOFPGXP12A58A78AAB,"b""Ma Rainey's Black Bottom""",8589
6266,b'',1647,0.8404324217422728,0.6088490185706534,b'ARW1MUW1187FB4D5A1',,"Escatawpa, MS",,b'2386cd66-e923-4e8e-bf14-2eebe2e9b973',3 Doors Down,10,b'',0,0,b'Here Without You',130,0.7049633169722248,SOYSRRY12A6310E1C1,"b""It's Not Me""",108
6267,b'',7312675,0.6297490400005165,0.42356389026271546,b'AR3SEQM1187B98E9E8',39.6425,"Hagerstown, MD",-77.71758,b'65dcb0ac-303d-4179-ac8a-b2881357b719',Kix,7299,b'',0,0,b'Blow My Fuse',659812,0.2726022466813635,SOADKNO12AB0182BC7,b'Cold Blood (LP Version)',4334
6268,b'',671131,0.5582453092722094,0.43948809906182723,b'ARAPI451187B9B6E6F',35.472,"Oklahoma City, OK",-97.52033,b'5d8cd98d-0572-4fe8-8771-84b4eb9bf510',John Michael Talbot,61388,b'',0,0,b'Master Collection_ Vol. 1',64550,,SOIUODF12A6D4F9C3E,b'Pass Through My Will',19772
6269,b'',8480099,0.5334533429919516,0.27380615027542854,b'AROVE3N1187FB44DAD',,,,b'3eccea37-60dc-43f6-af3d-0e0a13343ef2',Charlie Cruz,20171,b'',0,0,b'Asi Soy',765828,0.0,SOLBDAS12AB018BB6E,b'Si No Te Hubieras Ido',5647
6270,b'',4149350,0.8661710764267913,0.48833898966432915,b'AR5BX3Y1187FB39E93',32.74838,"Ocean Beach, San Diego, CA",-117.24681,b'2c7e21ad-9b16-42df-9f9b-d583ce70a88a',Slightly Stoopid,9143,b'',0,0,"b""Winter Tour '05 - '06""",372744,0.3277366831778408,SOIBAKV12A8C142CE7,b'Jimi Baby',69870
6271,b'',7027798,0.021492905415210338,0.0,b'ARGSAFR1269FB35070',,,,b'',Blingtones,-1,b'',0,0,"b""Sonneries ch'ti By Blingtones""",633037,,SOLBDEY12AC9E12684,b'La bo\xc3\xaete \xc3\xa0 hein biloute',427759
6272,b'',3377015,0.8224328293700504,0.5313033185652613,b'ARASYMJ1187B9ACAF2',51.50632,"London, England",-0.12714,b'5dedf5cf-a598-4408-9556-3bf3f149f3ba',Whitesnake,-1,b'',0,0,"b""Whitesnake's Greatest Hits""",301001,0.8525913796618598,SOHWVJJ12AB0185F6D,b'Fool For Your Loving',560
6273,b'',2363195,0.5257402684998698,0.3891196218766309,b'AR937CC1187B99B9B9',,,,b'4a8caef2-56e4-4358-a66a-f2346bd7dfa5',Los Abuelos De La Nada,-1,b'',0,0,b'El Album',217026,,SOVQWTQ12A8C13D988,b'Lunes Por La Madrugada',163512
6274,b'',4691012,0.6211210512857237,0.4356840702087019,b'ARS0W831187B9AF0B7',,,,b'256f09e5-43f4-4b3d-836c-2cc9283d22c0',Maximilian Hecker,157463,b'',0,0,b'Live Radio Sessions',420490,,SOGINAY12A8C138666,b'Full Of Voices',32440
6275,b'',5195263,0.5303556678749041,0.39717904259160935,b'ARVML4B1187FB52324',40.73197,"Newark, NJ",-74.17418,b'410b8630-2fd5-4368-8a5b-dbc5e82f6b1c',Leroy Hutson,-1,b'',0,0,b'Leroy Hutson Selected Hits Vol. 2',467076,,SOETIGS12AB0186644,b'More Where That Came From - Original',23839
6276,b'',7025025,0.6895596901712081,0.5290395723765623,b'ARH8B5X1187FB3B6C0',,,,b'99b3468f-ade6-45b9-b3b8-edbcfd9d553a',Skeletonwitch,184728,b'',0,0,b'Beyond the Permafrost',632807,0.580900873809865,SOVBYLF12AB017EBAC,b'Sacrifice for the Slaughtergod',471418
6277,b'',2655579,0.49407381504459197,0.3280733049127533,b'ARUZL121187FB4B42D',,,,b'656a129f-fb76-49b6-ad33-2573564f6c22',True Believers,-1,b'',0,0,b'Break Through',243639,0.26078412790720235,SOCVTPO12A8C13414F,b'I Worship You',171583
6278,b'',5166030,0.5495296727151721,0.40405274769565863,b'ARS2FUA1187B9ADABF',,South Dakota,,b'89210ca8-1641-4b84-b8f2-2be975d4d0a6',Indigenous,7078,b'',0,0,b'Uganda',464243,0.0,SOTEWGK12AB0185C5A,b'Wanikaa (Featuring Abramz_ Krazy_ Lyrical G_ Saint Ca and Sylvester)',106460
6279,b'',5926063,0.9473275066349645,0.6312895075854603,b'AR03BDP1187FB5B324',34.05349,"Kentwood, LA; Los Angeles, CA",-118.24532,b'45a663b5-b1cb-4a91-bff6-2bef7bbfdd76',Britney Spears,267,b'',0,0,b'Oops!... I Did It Again',535192,0.6504058079031727,SOQIDEF12A8C139B23,"b""Don't Go Knockin' On My Door""",214
6280,b'',230874,0.7068276713044582,0.4161730646266773,b'ARB29H41187B98F0EF',41.88415,Chicago,-87.63241,b'44fd61e1-119c-479e-8301-8ac5c77148bf',Terry Callier,43725,b'',0,0,b'Essential_ The Very Best Of...',22367,0.3603705827121406,SOVUDJB12A6D4F68C4,b'Blues',9947
6281,b'',299969,0.5265152781107441,0.40658168035189596,b'ARVMFE61187B992463',,,,b'5326f884-ae4e-452f-97de-0a047facc16f',Darwin Hobbs,70495,b'',0,0,b'Broken',27497,0.37598430150044215,SOPAZAM12A6D4F6F05,b'You Are God (Broken Album Version)',18960
6282,b'',7375915,0.5153102332305513,0.2607967782533836,b'ARPOPBQ11F4C83D36D',,,,b'987dbb5a-1593-4b83-8e42-fb6f3861154e',DJ Spinn,-1,b'',0,0,b'Juke Trax Online Vol. 6',665359,,SOTVSQV12AB018767D,b'Bounce Back',249776
6283,b'',3161635,0.4916950712769936,0.3264296677422378,b'ARIUHYM1187B9AEAE4',39.17881,"Manhattan, Kansas",-96.56183,b'd2d9fa73-81b3-4c11-a8ab-20e33d59fc95',Ultimate Fakebook,19813,b'',0,0,b'This Will Be Laughing Week',283150,0.3589765264395974,SOCFESM12A8C131EA8,b'Brok\xc3\xbfn N\xc3\xabedle',144217
6284,b'',4348276,0.7337989404362274,0.544257505724526,b'ART3O5Z1187B9AB043',32.77815,"Dallas, TX",-96.7954,b'f5426431-f490-4678-ad44-a75c71097bb4',Stevie Ray Vaughan And Double Trouble,9729,b'',0,0,b'Martin Scorsese Presents The Blues: Stevie Ray Vaughan',391613,0.6934784707666202,SORUWYJ12AB0181EBF,b'Empty Arms',48814
6285,b'',3400861,0.6306300375898077,0.4174996449709784,b'ARMJAGH1187FB546F3',35.14968,"Memphis, TN",-90.04892,b'1c78ab62-db33-4433-8d0b-7c8dcf1849c2',The Box Tops,22066,b'',0,0,b'The Letter/Neon Rainbow',300821,,SOETFQZ12A8C13C7DA,b'Neon Rainbow',1998
6286,b'',3843126,0.23330880981250302,0.10530883406918205,b'AR6DD3C1187FB3D775',,"Pittsburgh, PA",,b'd833ca14-1104-44b6-a90a-3b7d6ea5b139',Beaver Harris,-1,b'',0,0,b'African Drums',343159,,SOUWBCT12AB01846F6,b'Glo-Billy-Vee-Vee',267100
6287,b'',5235278,0.49555656510599083,0.2926482697838593,b'AR573WK1187FB47167',37.77916,san francisco,-122.42005,b'a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9',The Balustrade Ensemble,-1,b'',0,0,b'Capsules',470993,,SOAUAOA12AB018776D,b'Fall Away Into Darkness',348531
6288,b'',7460557,0.5692758347457628,0.4067491940050154,b'ARU24791187B996E24',46.8132,Switzerland,8.22395,b'6a804745-1926-4f05-9c9c-9c9f39d74fac',Prisma,-1,b'',0,0,b'Contact?',673165,,SOXDMYX12AB01890CA,b'winning friends',245527
6289,b'',1266421,0.5370882970195974,0.3529191836315295,b'ARF3L8J1187B9B7866',37.97615,"Athens, Greece",23.73641,b'e790f012-1803-4b20-9448-d4a9536575f2',Astarte,115290,b'',0,0,b'Rise From Within',122610,0.4348380902608562,SOQYHCL12A8C13E707,b'Risen From Within',97493
6290,b'',987701,0.7752687687216739,0.41501140026139904,b'ARWQQYJ1187B9ADC4C',,NY - Upstate NY,,b'f1145277-588e-4d5c-861b-98d266e8c561',Anubis Spire,-1,b'',0,0,b'Old Lions (in the world of snarling sheep)',94385,,SOUHBIP12AF72A14DA,"b""It Has Been A Long Time_ Hasn't It""",75478
6291,b'',4635502,0.5557874605581772,0.3544547084781845,b'ARVSDB11187FB4270B',51.55615,"Middlesex, England",-0.25969,b'1d5d9b06-1b0b-4c40-8481-bad62e03b4ab',The Creation,-1,b'',0,0,b'Our Music Is Red  - With Purple Flashes',416757,0.4330050772745855,SODHSPZ12AB0185645,b'Hey Joe',35098
6292,b'',1855262,0.508440336157874,0.4051434468698962,b'ARWRS4D1187FB3FCD4',,,,b'09c8218d-454a-489f-b500-80b305f79917',Elakelaiset,70156,b'',0,0,b'In Humppa We Trust-Live!',173464,0.4444017145228514,SORUPLP12A8C14177E,b'Humppa',153342
6293,b'',4313631,0.6290082258599237,0.3619179264135601,b'ARMFGS71187B98ED03',,,,b'b8282669-ab13-40c2-a01e-acbb9cf64981',liquid soul & freq,139978,b'',0,0,b'extrasensory perception compiled by martin & Liquid Soul',388984,0.0,SOFWMDO12A8C135956,b'Liquid Frequencies (liquid Soul Mix)',97850
6294,b'',874944,0.43573200360498643,0.373045953823385,b'ARPPTNG11F50C482A3',,,,b'',Mercedes Castro,53568,b'',0,0,b'Que Todo Mexico Se Entere',83355,,SOBXFLQ12A6D4F3578,b'El Cara Bonita',66534
6295,b'',7903393,0.5462067114110242,0.35451734261033724,b'AR0I2BV1187FB3D89F',,NORWAY,,b'd19d707a-24e4-4295-a801-f491af5aa855',Enslavement Of Beauty,-1,b'',0,0,b'Megalomania',712469,0.5365701607974438,SOIKOBP12AB01897DA,b'Ye That Tempteth_ Ye That Bequeth',529781
6296,b'',6152787,0.5223862469570264,0.37743297157943834,b'ARDL6T21187FB36FDD',29.89932,"Port Arthur, TX",-93.92938,b'f5133038-c9d7-4fa2-8ec4-a44199571e25',C.J. Chenier,-1,b'',0,0,b'Zydeco Champs',556327,,SOGIZJH12AB01822B5,b'Banana Man',168176
6297,b'',216233,0.7954025492748465,0.5444145897079475,b'ARHU9211187B9B7E0E',,LA California,,b'e1564e98-978b-4947-8698-f6fd6f8b0181',Fort Minor (Featuring Mr. Hahn),-1,b'',0,0,b'The Rising Tied',20797,,SOKWIDU12CF5F87DA3,b'Slip Out The Back (Album Version)',14091
6298,b'',4376017,0.42042192543402623,0.3212081208126568,b'ARGMRRK1187FB5BE1F',,,,b'27035cde-f72e-47a6-bb8d-397fb4694b29',Dean Elliott And His Big Band,142161,b'',0,0,b'Ultra-Lounge / Space-Capades  Volume Three',394187,0.6548006624363821,SOCSFMW12AB01826F2,b'Lonesome Road (1995 Digital Remaster)',82038
6299,b'',967356,0.5171263150356835,0.3601450565062343,b'ARKJVHY11E2835E76B',,Massachusetts,,b'b95e98f2-5511-4dc9-a089-444af424d74d',Sonny Terry & Brownie McGhee,69238,b'',0,0,b'Sonny Terry & Brownie McGhee_ Vol. A (1938-1941)',91291,0.0,SOPOZOQ12A58A76660,b'Be Good To Me',8593
6300,b'',3923909,0.8183193591388943,0.667294595643469,b'ARVN9FZ1187FB393F1',,"Dundee, Scotland",,b'a66999a7-ae5c-460e-ba94-1a01143ae847',Snow Patrol,1468,b'',0,0,b'Signal Fire',351029,,SOQLXXN12AB01800CD,b'Chocolate',269
6301,b'',163499,0.763010513430572,0.5376756280636735,b'ARBOG0H1187B99F775',47.565,"Bremerton, WA",-122.62569,b'3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2',MxPx,1135,b'',0,0,b'The Ever Passing Moment',15564,,SOPOFBK12AF729EEBE,b'Answer In The Question',11001
6302,b'',4394652,0.5714228015866021,0.42335610609447943,b'ARWI6LR1187FB46E9F',43.57607,"Le Cannet, France",7.01815,b'8581affe-38e6-4659-b81b-6058ff40cf45',Richard Galliano,-1,b'',0,0,b'Concerts In\xc3\xa9dits: Solo - Duo - Trio',396156,0.0,SOZKGKZ12AB017E527,b'French Touch',35531
6303,b'',8342486,0.34036709992496117,0.2721030896719644,b'ARZOVCV11F4C83D9FA',,,,b'',Bamberg Symphony Orchestra and Hans Swarowsky,-1,b'',0,0,b'Brahms: The Complete Symphonies and Hungarian Dances',753651,,SOOOJUT12AB01883B9,b'Hungarian Dances_ WoO 1: No. 12 in D Minor: Presto',182552
6304,b'',1099579,0.5814627308658039,0.38134528239882903,b'AR609UN1187FB53FA1',,,,b'5dd9923a-5575-4b91-8775-1304e6fe8004',Pride Tiger,81748,b'',0,0,b'The Lucky Ones',106108,,SONRARH12A8C139DCC,b'56 Days',60156
6305,b'',230674,0.7798380917672508,0.5683505032022476,b'ARBEBBY1187B9B43DB',,"Gainesville, FL",,b'5ca3f318-d028-4151-ac73-78e2b2d6cdcc',Tom Petty And The Heartbreakers,-1,b'',0,0,b'Greatest Hits',22353,,SOLFDCM12A6D4F7A7C,"b""Mary Jane's Last Dance""",4996
6306,b'',5949718,0.5463104236993335,0.3099193396540712,b'ARXTM8U1187B99F200',,,,b'8a2e86ca-2153-4ba1-b2c2-2a525c2bd665',Pablo Montero,7997,b'',0,0,b'Donde Estas Corazon',536523,0.0,SOFKOUI12A58A7F55C,b'Ni Gota De Rencor',206019
6307,b'',6323452,0.6487226559769548,0.5085582524725953,b'ARJ1W5M1187FB458F3',51.50632,"London, England",-0.12714,b'dc73bb40-b697-4df9-a2ec-0555bebdba75',Sweet,2591,b'',0,0,b'Sweetlife',570508,,SOPZMUP12AB018C070,b'Airheads',630
6308,b'',7553275,0.5419683747338633,0.4178853489630385,b'ARWJHW61187B98FA8E',-4.03479,"Kasai, Zaire",21.75627,b'07f9fb91-1147-4532-a522-ac36dacd1c72',Papa Wemba,-1,b'',0,0,"b""M'Zee Fulangenge""",680734,,SOOQACI12AB0188EC8,b'Maria',15861
6309,b'',1587312,0.5906929179471623,0.45281783769711387,b'AR5U94U1187FB5CDCF',,,,b'd83e599c-2d5a-44ec-b727-587e1455b1b5',John Hammond,7350,b'',0,0,b'In Your Arms Again',151707,0.2538347361322313,SOUUCMM12A8C1362C3,b'Come To Find Out',39546
6310,b'',2783617,0.43350762637871326,0.2899029316087479,b'ARS1DCR1187B9A4A56',,,,b'0159799c-ef7f-4c37-a011-25b6572c0f62',Winston Reedy,-1,b'',0,0,b'Love Thing',244426,,SOFLDUO12A8C137BC0,b'Daughter Of Zion',7562
6311,b'',1644409,0.4097966205990625,0.2663430816204065,b'ARA373P1187B9A74C7',,,,b'03928095-62f3-455b-af68-443c08279564',Barbarito Diez,51525,b'',0,0,b'Asi Bailaba Cuba Vol. Iv',156542,,SOMEHWS12A8C13727B,b'Sublime Enso\xc3\xb1acion',66586
6312,b'',6599325,0.5818843588912933,0.3470069209304056,b'ARWSMC91187B9AD369',51.48126,"Cardiff, Wales",-3.18067,b'eda80ec9-730c-41d2-a2f2-6bf1140126f7',Helen Love,-1,b'',0,0,b'Radio Hits 2',594792,0.36727341580934564,SOFUBUF12AC3DF98FF,b'Bubblegum',187997
6313,b'',6126017,0.6833885166889893,0.4631183399297777,b'AR8SRQ31187FB4D477',52.94922,"Nottingham, England",-1.14392,b'73faa89a-ee00-4e40-b68e-80e4891dbc45',Ten Years After,19295,b'',0,0,b'Live 1990',554077,0.21508031850922793,SORYSJU12A8C144CFA,b'Victim Of Circumstance',15670
6314,b'',2741414,0.5472281478297538,0.364787348408113,b'ARPLE851187B9B2B7C',,,,b'65f80dd0-19de-4ce7-ba11-5456139efa52',Superchumbo,92757,b'',0,0,b'Irresistible!',245264,0.0,SOHPWKA12A8C13864B,b'Irresistible! (Maurel & Fauvrelle LESS Mix)',21164
6315,b'',6639942,0.6061186456969245,0.4091960356545295,b'ARM5JLS1187FB3615B',34.27611,"Itawamba County, MS",-88.35068,b'26fe36eb-fd75-4799-bf0f-fa502a7bcfe8',Tammy Wynette,2973,b'',0,0,b'Country 100',598098,,SOLHVZC12A8C14307F,b'Stand By Your Man',20804
6316,b'',5683233,0.5940475040246616,0.47136204988725994,b'AR69GPS1187B99E556',44.00118,New Hampshire,-71.6342,b'abfbd5c8-c763-45e0-b321-14f6268c8410',SUMO,50043,b'',0,0,b'S\xc3\xad o S\xc3\xad - Diario del Rock Argentino - Sumo',512216,,SOBHIVO12AB0182476,b'Pinini Reggae',132144
6317,b'',1317270,0.5863048446287447,0.41457883654371946,b'AR3DYAD1187FB3964E',36.20201,"Luttrell, TN",-83.74416,b'5810667a-9db6-4fd0-abac-667cdac5d415',Chet Atkins,10168,b'',0,0,b'The Early Years_ CD C: 1952-1954',127491,,SOHGYDF12A6D4FCD5E,b'Get Up & Go',2179
6318,b'',1406152,0.49068878832899293,0.326430852787923,b'ARQGNEN1187FB4494C',,,,b'aa179aa4-5bfc-4814-b113-a6476fe26cbc',Gabinete Caligari,-1,b'',0,0,b'4 Rosas Y Que Dios Reparta Suerte',135559,0.26695518627553855,SOFOOEV12A8AE44CA3,b'El Arte De Amar',4981
6319,b'',5679337,0.3591299659014567,0.2741977710890841,b'ARODP5P1187FB40142',,,,b'0ef41d78-6a69-44fa-b355-23581a88990a',Eddie Cano,47311,b'',0,0,"b""Eddie Cano at PJ's""",513031,,SOYNESO12AB018782B,b'The Trolley Song (Live Album Version)',10627
6320,b'',3611065,0.6357570221000797,0.3794369722404727,b'AR0X3JJ1187FB3A9A7',,"McLellan, FL",,b'c8d0d74b-80eb-4746-8cea-f5df78b4b90c',Hank Locklin,16411,b'',0,0,b'A Year Of Time',320414,,SORKSWH12A8C1452B4,b'Rio Grande Waltz',2090
6321,b'',698012,0.8224328293700504,0.5313033185652613,b'ARASYMJ1187B9ACAF2',51.50632,"London, England",-0.12714,b'5dedf5cf-a598-4408-9556-3bf3f149f3ba',Whitesnake,-1,b'',0,0,b'Saints And Sinners',66818,0.6684662578702709,SOGEBZO12A67ADF488,b'Young Blood (2007 Digital Remaster)',560
6322,b'',7809089,0.6117882539472937,0.33672684140890796,b'AR202MX1187B9B0383',,,,b'4910c255-cd1c-4f3e-a2c1-6e419b162220',Tanto Metro & Devonte,17301,b'',0,0,b'Riddim Driven - Adrenaline',704088,0.3347065490692206,SOYALFX12A8C143637,b'Honey I Sugar Pie',34985
6323,b'',4551534,0.6098143603684099,0.4097626309536773,b'AR1WU211187FB57E2B',39.09551,"Colfax, CA",-120.95071,b'7bf257bf-19a8-4205-8ae8-98511e50b719',Terry Riley,15841,b'',0,0,b'Atlantis Nath',409139,,SOHBOWM12AB018446A,b'Acension Final Chord Rising',35016
6324,b'',2329907,0.46897686543950845,0.3851241194726684,b'ARNNBW81187FB55594',52.94922,nottingham,-1.14392,b'b29c45fe-3e06-4736-9053-1cbe93f61691',We Show Up On Radar,-1,b'',0,0,b'Growing A Girl EP',214256,,SOVXYYO12A8C13B254,b'Red Balloon',161566
6325,b'',2394975,0.5536370861963962,0.3602004478694047,b'AR2CM6U1187B999EB7',52.51607,"Berlin, Germany",13.37698,b'd145a57e-7afb-4793-8cc4-2fad292374ef',Basic Channel,-1,b'',0,0,b'Phylyps Trak II',219550,0.5091572281903853,SOCMHBT12A8C13D634,b'Phylyps Trak II/II',106079
6326,b'',5764582,0.6382782112906544,0.4824322424877222,b'AR9YS621187FB5AC07',,,,b'408b2bc3-aa7c-4de9-b6d4-e1263a011b4d',The Clark Sisters,32401,b'',0,0,b'Conqueror',521363,,SOWXWOS12A8C143605,"b""I Won't Let You Go Till You Bless My Soul (Album Version)""",49853
6327,b'',4484109,0.58048134794179,0.41261081923196263,b'ARYVLXY1187FB373B0',50.82056,"Ixelles, Belgium",4.37967,b'f08c24b5-3374-42b2-a255-f27345cbd002',Maurane / Lara Fabian,-1,b'',0,0,"b""Quand L'Humain Danse""",403572,0.2257681159643445,SOIUCMV12AB017DEDB,b'Mais La Vie',18003
6328,b'',2998421,0.4048233033081587,0.28805028537557953,b'AR7LIU31187B98EF11',,,,b'c7b612cb-384a-45a2-9948-c35edfdbbc4a',Rita Chiarelli,167218,b'',0,0,b'No-One to Blame',239126,0.0,SODGUVC12A8C142EBA,"b""Doggin' Around""",168536
6329,b'',6200142,0.7732718477461717,0.4296896292340641,b'AREY3RN1187B993C5F',29.95369,"New Orleans, LA",-90.07771,b'eb7c29b4-6951-4ac6-8516-4374fb51e6bc',Goatwhore,38302,b'',0,0,b'A Haunting Curse',560084,0.5147533243380469,SOHEYVW12A8C131DAF,b'Forever Consumed Oblivion',111253
6330,b'',6771291,0.3375760412468442,0.0,b'AR5RA3W1187B9B4A22',,,,b'c2a1a86c-1219-4a03-b34b-e4db2506bcb0',Pepe Kalle,-1,b'',0,0,b'Larger Than Life',609331,,SOYYXTC12A8C143393,b'Roger Milla (Stadium Mix)',356556
6331,b'',3111636,0.831240276991066,0.7257460818523215,b'AR0S7TA1187FB4D024',,,,b'b202beb7-99bd-47e7-8b72-195c8d72ebdd',Christina Aguilera,331,b'',0,0,b'Christina Aguilera/Stripped',279403,0.6803349345564326,SOSJQKV12A8AE46270,b'Walk Away',216
6332,b'',2308451,0.49428210188811733,0.38381866168814227,b'ARIP54S1187FB53259',,,,b'fce05c7c-af64-4a28-b8e3-da0a5e9c5839',Jaime Urrutia,-1,b'',0,0,b'En Joy',212126,,SOHEJGY12A8C13A71E,b'La sangre de tu tristeza (con Dani Martin_ directo Enjoy 07)',13234
6333,b'',1731756,0.48200699856983814,0.41589712845748655,b'ARJA5XT1187B9B89AA',,,,b'38fe7fb3-2bde-4672-8016-2ba6f7d1808f',David Tao,73275,b'',0,0,b'David Tao',163281,,SOBJUNO12A8C13D478,"b""Everything's Gone""",21831
6334,b'',7406634,0.4771800087520739,0.32795475415321146,b'ARB06Z71187B99049A',,,,b'c736201c-546d-469f-8475-4415db60aad0',Séamus Egan,22407,b'',0,0,b'In Your Ear',668028,,SOYJCVS12AB01869B2,"b""McDermott's / Boys of Blue Hill""",1688
6335,b'',8955173,0.558878292089538,0.3889397658134465,b'ARTTFAQ1187B98E4FA',,,,b'97657a5d-537a-431d-acd6-523cba7c0c8a',Kiprich,-1,b'',0,0,b'Chiney Flava Riddim',809828,,SOMQZOX12AB01896D6,b'Dem a Talk',7855
6336,b'',238474,0.7613622384458618,0.4671106485845494,b'AR56P361187B9AC4DB',54.5958,"Belfast, Northern Ireland",-5.93494,b'a8806b5c-3ee0-4277-94d3-1a5427a7707c',Gary Moore,2590,b'',0,0,"b""Rockin' Every Night (Gary Moore Live In Japan)""",22901,0.2707759989463275,SORFAAB12A6D4F7EAC,"b""Rockin' Every Night (Live)""",1380
6337,b'',6555113,0.6680202487233046,0.5169637307383411,b'ARYF20K1187B9B76BD',,"ORANGE, California",,b'4a41c200-153b-4158-87b3-db0fea627e2c',George Lopez,-1,b'',0,0,b'El Mas Chingon',591025,,SOSJVGP12AB0185B95,b'Church Hangover',103932
6338,b'',4188442,0.553104832920521,0.36035044785399334,b'AR6TD9K1187B9A207D',35.00459,"Cotton Plant, AR",-91.25019,b'f5625c87-5a62-4b3b-a375-fe08a71acddc',Sister Rosetta Tharpe,21155,b'',0,0,b'Complete / Int\xc3\xa9grale Vol. 5 (1953-1957)',376512,,SOGNFKZ12A8C145224,b'Two Little Fishes_ Five Loaves Of Bread',9253
6339,b'',7915175,0.6251867974682902,0.38880031291510264,b'ARE17W51187FB5381B',51.50632,London,-0.12714,b'3ab20833-bea6-4972-9e83-14599e3666a1',Rui Da Silva,-1,b'',0,0,b'Praying Mantis',713491,,SONUTGA12AB0187F44,b'The Contracting Perception Of Consciousness',230367
6340,b'',7870634,0.4612861622886023,0.0,b'ARHWRBR119B8669309',,,,b'6d2e94ff-76f7-45f7-a7ce-9fe724952b8b',Hatesex,-1,b'',0,0,b'Unwant',709759,,SOBIPBF12AB0184B0C,b'The Greed Of Our Stare',527702
6341,b'',6073670,0.4938911529792842,0.3554959565796879,b'ARM63WJ1187B9951EA',,,,b'a58d6509-7716-4b2f-a145-c642144bbd76',Autumnblaze,-1,b'',0,0,b'D\xc3\xa4mmerElbenTrag\xc3\xb6die',549533,0.40790171721807383,SOZNBMX12AB0182AD1,b'Her Golden Robe In Silence Veiled',403537
6342,b'',7410905,0.7323938630696031,0.49622434864396775,b'ARBQPXY1187B98D67B',25.89958,"Brownsville, TX",-97.49553,b'cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81',Kris Kristofferson,3139,b'',0,0,b'Original Album Classics',668413,0.3603705827121406,SOIRIWN12AB0183AE7,b'Same Old Song',31395
6343,b'',7493527,0.4866791431655032,0.36250143392097245,b'ARVUAJC1187B9908A5',,Speedball,,b'dcaedaf8-b460-4966-8a05-1a080a6734fb',Speedball,-1,b'',0,0,b'Maximum Speed',675629,0.25510303553912445,SOMJNMD12AB0187F93,b'No Survivors',263179
6344,b'',492038,0.55319423352061,0.35980722500277096,b'ARPVFV91187B98BB94',,,,b'95927574-d2b9-4756-b7d6-09b3c248c311',Cinder,42106,b'',0,0,b'House Full Of No Trust',46067,0.21204540548371908,SOESNFW12A6D4F995F,b'The Ride (Album)',11062
6345,b'',8694623,0.8172562925023776,0.7352088777469941,b'ARH861H1187B9B799E',,"Kingsland, AR",,b'd43d12a1-2dc9-4257-a2fd-0a3bb1081b86',Johnny Cash,4281,b'',0,0,b'The Legend',785786,0.3264782375027913,SOHHGUG12A6D4F4E77,b'I Got Stripes (Live)',1448
6346,b'',3510188,0.8159234203436856,0.5551383219226409,b'ARUZRFN1187B98AC05',,"Cleveland, OH",,b'2fa45bbb-0efb-4950-9d40-94bf23cbfec1',Bone Thugs-N-Harmony,5412,b'',0,0,b'BTNHRESURRECTION',310248,0.47405483093120077,SOBOAQC12A8C13E3E9,b'Murder One',49956
6347,b'',581259,0.6451923387467661,0.47122432991900803,b'AR3THYK1187B999F1F',,,,b'286ec4c2-b5ca-4f85-b331-280a6d73dd14',João Gilberto,-1,b'',0,0,b'Joao Voz E Violato',55934,0.6316008180888096,SODPNJR12A6D4FA52D,b'Segredo',11301
6348,b'',3343102,0.39174139414810444,0.2912648117531004,b'ARUKJUP12086C14589',,,,b'8a5f2736-bcde-4a2e-8d50-72631d66a7ef',Ramón Vargas;Vladimir Jurowski,20111,b'',0,0,b'Massenet: Werther',295123,,SOIWBDR12A8C13A4AC,"b""Werther - Lyric Drama in four Acts/Act I/Alors_ c'est bien ici la maison du bailli?""",2799
6349,b'',7565989,0.4999392209886847,0.3744494304968199,b'ARDOOH01187B991055',,,,b'344c5e8c-d4f1-4bec-8ff5-08ef100a9e5d',Ultraviolence,160798,b'',0,0,b'Blown Away',681735,0.21508031850922793,SODKUVJ12AB0187A4A,b'I Destructor (Lenny Dee Mix)',370267
